"Date","Post Type","Content","Video Thumbnail","Image","Like","Retweet","Reply"
"2024-01-12T08:59:50.000Z","video","What if DongFang ZhenXuan jumped into Web 3.0? It could really shake things up for creators and users, making things fairer and sparking new ideas in the online world. 🤔

Dive in here 👇🏻
","","https://pbs.twimg.com/amplify_video_thumb/1745729216979841024/img/00iTO1aIOSs2_j6G.jpg","233","41","71"
"2024-01-12T04:13:42.000Z","image","🇧🇷Tá sabendo da novidade? O MB passou a dar suporte ao blockchain @trondao e você pode negociar Tron (TRX), a criptomoeda nativa da rede, a partir de R$1 👉🧶
#TronMB","","https://pbs.twimg.com/media/GDlLdSTXwAAP04y?format=jpg&name=medium","235","40","71"
"2024-01-11T17:01:28.000Z","text","#TRX is on  🇧🇷🚀","","","316","81","122"
"2024-01-11T14:07:57.000Z","text","In case you didn't know, the TRX ETF has actually been trading in Europe for quite some time now, with the help of VanEck, which is also one of the main providers of Bitcoin ETFs.","","","647","154","177"
"2024-01-11T07:36:56.000Z","image","👀#NewProfilePic","","https://pbs.twimg.com/media/GDhMlu2W8AAUa1r?format=jpg&name=small","451","61","110"
"2024-01-08T14:21:08.000Z","image","Keep growing!Entering early 2024, @trondao continues to lead as the blockchain with the highest number of daily active users, boasting over 1.5M active users in a single day","","https://pbs.twimg.com/media/GDQiKSqbsAAXYEF?format=jpg&name=medium","374","81","145"
"2024-01-08T11:18:52.000Z","video","From the Caribbean to South America, Africa, and Asia, #TRON is making its mark all around the world. 🌍

Watch it here 👇
","","https://pbs.twimg.com/amplify_video_thumb/1744317567651717121/img/4FzcIxbjDHGvkfwi.jpg","554","169","1.1K"
"2024-01-08T04:49:30.000Z","text","有人让我抓紧投资繁花，联系王家卫胡歌的，到底是什么梗，完全没看，和币圈有关系吗？ 😂","","","496","51","504"
"2024-01-06T09:57:16.000Z","image","Satoshi Nakamoto has increased his position, what about you?Either Satoshi woke up, bought 27 bitcoin from Binance, and deposited into their wallet, or someone just burned a million dollars","","https://pbs.twimg.com/media/GDH2CAGXIAAWscP?format=jpg&name=900x900","1K","181","291"
"2024-01-06T09:54:06.000Z","image","Blockchain is more powerful than bank wire transfers.I almost always get messages like this when I make real world payments to LatAm:

Payment options are (1) USDT on $TRX or (2) Bank wire

Tron & Tether are dominant in the B2B cross border arena","","https://pbs.twimg.com/media/GDF6W_QWoAAoRUV?format=png&name=900x900","486","145","552"
"2024-01-06T09:53:15.000Z","text","Good choice!","","","15","1","7"
"2024-01-06T09:52:07.000Z","image","In 2023, TRON made significant progress. Let's put all our energy into 2024 and create an even more brilliant year!. @trondao Q4 2023 Financial Report

- #Tron's Q4 fees and revenue rose by 26.6% QoQ ($65.37M), a 3.4x YoY increase

- Continuous growth in $TRX holders throughout 2023","","https://pbs.twimg.com/media/GDGo7-uakAAwlse?format=png&name=medium","377","86","116"
"2024-01-05T10:31:04.000Z","text","1B USDT on TRON💵 💵 💵 💵 💵 💵 💵 💵 💵 💵  1,000,000,000 #USDT (1,001,274,999 USD) minted at Tether Treasury

https://whale-alert.io/transaction/tron/a749f095e94e6794253fb240acd33e389e97eb7940eada9bea7693c907457848…","","","691","113","193"
"2024-01-05T08:58:15.000Z","text","We still have many areas where we are not doing enough and need to improve in order to match the goals we hope to achieve.","","","113","47","31"
"2024-01-05T08:57:21.000Z","video","Thanks for understanding my work. Bringing crypto to 8B people is not easy, and 'banking the unbanked' is an even more ambitious ideal. For this ideal, I am willing to give everything to achieve it. I have learned a lot from . His thoughts continue to guide me.👀 @_choppingblock´s @hosseeb says @VitalikButerin’s post about Ethereum needing to return to its cypherpunk roots is high-falutin 💅, while Justin Sun is “the practical guy” getting stablecoins to people in emerging markets with super-low fees 🌍

🔊 : https://unchainedcrypto.com/podcast-chopping-block/the-chopping-block-if-vitalik-is-the-pope-of-crypto-is-justin-sun-the-inverse-pope/…","","https://pbs.twimg.com/ext_tw_video_thumb/1742908233344536576/pu/img/VUy7q14lkfmjcaC5.jpg","327","61","99"
"2024-01-04T06:18:57.000Z","video","Someone asked me if I have a Ferrari, but here’s the twist: I’m sticking to my bus pass.

Why? Dive in 👇
","","https://pbs.twimg.com/amplify_video_thumb/1742792516657967104/img/IfSLapceS04GJvgR.jpg","484","85","317"
"2024-01-04T02:55:13.000Z","text","加密货币市场出现高波动是很正常的现象，一年类似的行情会出现很多次。我们应该专注于保证所有服务的高可用性，在市场即便出现极端行情的状态下，不卡顿不宕机服务高度可用。","","","638","191","862"
"2024-01-03T17:29:01.000Z","video","Did you know that TRON Blockchain is not only powerful but also eco-friendly? 🌿 We efficiently manage $4 trillion in transactions with minimal environmental impact!

For more details, check out the video. 👉
","","https://pbs.twimg.com/amplify_video_thumb/1742598875729530880/img/SRUBurhUtSqOzKbO.jpg","408","76","281"
"2024-01-03T17:22:39.000Z","image","I want to emphasize how swiftly #TRONNetwork has responded to the crisis, actively participating in the earthquake disaster relief operations in Japan. It’s my belief that blockchain technology can be pivotal in aiding the recovery efforts in such disasters.We would like to extend our deepest sympathies to all those affected by the 2024 Noto Peninsula earthquake in Japan.

In order to ensure that as much global support as possible reaches the affected areas as soon as possible, Palette Chain has launched the "#web3prayforjapan"…","","https://pbs.twimg.com/media/GC7Gv9wW8AA9USz?format=jpg&name=medium","365","112","67"
"2024-01-03T14:49:23.000Z","image","Tronは迅速に行動を起こし、日本の地震災害救助活動に加わりました。私たちは、ブロックチェーンが災害復興で重要な役割を果たすことができると信じています.TRON(TRX) 受付ウォレットアドレス
TRON(TRX) Receiving Wallet Address

TRFavtMg8NLZxcMXs8JDQ5WCTYdZc5nWkj

TRON DAOの #web3prayforjapan への参画に感謝しております。
Thanks to the TRON DAO (@trondao) for joining #web3prayforjapan.","","https://pbs.twimg.com/media/GC7HDVVWcAAD7HD?format=jpg&name=medium","302","76","94"
"2024-01-03T12:28:22.000Z","text","Chainalysis has provided support for TRON for quite some time. Chainalysis offers tools that enable these platforms to monitor transactions on TRON, enhancing their ability to detect suspicious activities and comply with regulatory requirements.","","","251","65","82"
"2024-01-03T06:56:01.000Z","text","The latest report on the Tron ecosystem is worth reading. The Tron ecosystem continues to maintain a leading position in areas such as stablecoins and DeFi TVL. It will continue to focus on fields like NFTs, gaming, and memes.For our full (free) TRON H2 overview, read here: 

https://reflexivityresearch.com/free-reports/tron-h2-overview…","","","372","70","174"
"2024-01-02T13:49:19.000Z","text","日本の石川県で起きた地震災害に対して深い悲しみを表し、被災地のすべての人々のために祈ります！Tronコミュニティは、日本の慈善団体とすぐに協力し、ブロックチェーン技術を使って被災地を支援します！","","","479","87","192"
"2024-01-02T06:02:27.000Z","text","其实来自外在的认可与影响远比看起来要脆弱，来自内心深处的种子才是真正具有力量的，内心深处的种子可能看起来很粗糙，很朴素，很弱小，假以时日，便成苍天大树。对于个人，组织，国家，技术来说都是这样。这个视角很好的回答了日常一种疑问，某人/某组织/某国/某技术遭受外界如此之强烈的质疑甚至打…","","","569","76","359"
"2024-01-01T05:04:53.000Z","text","My New Year's Message for 2024
A friend said that 2023 is about to pass, so write a few words.
2023 has been a year full of challenges and tests for both TRON and HTX, and of course, for the entire industry. The growth in data has been impressive. It took TRON four years to reach…","","","715","184","292"
"2024-01-01T04:51:16.000Z","text","这个难点不难解决，真正属于神的旨意的考验，来自命运的安排，往往完全超乎被考验人想象的，也并不是被考验人本身申请的。例如区块链只是想搞技术，对于金融的大影响完全是命运派生出来的。","","","5","","4"
